conv_id,turn_id,role,text,speaker_id,duration_min
149,11,buyer,Sounds pretty yeah That sounds pretty reasonable Could you do to 25,0,4.312
149,12,seller,I definitely want to go below 2:30 PM Mm 2.3 Still puts it cheaper than two of the other houses on the market,1,4.312
149,13,buyer,Let me think about it,0,4.312
149,14,seller,Okay,1,4.312
149,15,buyer,And I know it starts to feel a little uncomfortable with the The monthly mortgage payments for me Could you do to 26,0,4.312
149,16,seller,How about I think agreement we can reach I can do to 29 but I don't want to go lower than that,1,4.312
149,17,buyer,Mm hmm,0,4.312
149,18,seller,"Yeah I think it's a great price for the house still you know it's like 11,000 cheaper than the asking price and it's less expensive and other houses in the era and you said it has everything you're looking for So I think if we can agree on 229 could be a good compromise Kind of like meeting in the middle",1,4.312
149,19,buyer,2 28 Can you do to to 28 If you can do to 28 we got a deal,0,4.312
149,20,seller,Um I think I think 29 is really a fair price for the house,1,4.312
149,21,buyer,All right Let me talk to my wife,0,4.312
149,22,seller,Okay Tell her it's an amazing house Has everything you're looking for You're getting a deal on it Pretty substantial deal,1,4.312
149,23,buyer,All right I'll take it We'll take it for 2:29,0,4.312
152,0,buyer,Uh huh,0,14.634
152,1,seller,Uh huh Uh Hello,1,14.634
152,2,buyer,can,0,14.634
152,3,seller,you hear me now,1,14.634
152,4,buyer,Yes can you hear me Yes,0,14.634
152,5,seller,this is a little strange and I'm in a kind of a public place but um I hit record I guess we're recording,1,14.634
152,6,buyer,yep I'm trying to hit record too and save it in the right place Let's see,0,14.634
152,7,seller,This is very confusing for a technophobe like me,1,14.634
152,8,buyer,Yeah Um I don't know why,0,14.634
152,9,seller,Yeah and I'm not sure about save I didn't see an option that said save It just says recording,1,14.634
152,10,buyer,right I wonder if my zoom is not Maybe Mhm Yeah thank you Only did,0,14.634
152,11,seller,Mhm So you're not able to record,1,14.634
152,12,buyer,Yeah but I think you're recording already so I think that will be fine Okay well,0,14.634
152,13,seller,hello Um I understand you're interested in buying my house,1,14.634
152,14,buyer,"I am yes I've heard that Centerville is a great neighborhood and I got a chance to check out the place last week and you know enjoy it I do have some concerns So um you know it's it's a little bit old for my liking I was looking for a more modern place And the flooring I thought had some issues but um I understand the asking price is $240,000 but I think that's probably a little out of my budget right now Could I propose maybe 220,000",0,14.634
152,15,seller,Oh that's way under what I can afford to take for it Um Just so you know it is just about the nicest house in the neighborhood it's close to the park as I'm sure you know and that's a big plus it's got a couple of fireplaces all of the landscaping is completely done Um patio a lot of things that would not have to be upgraded now depending on your taste you might want to modernize a room or two But honestly part of the charm of this house is how well it was built when it was built I mean this is this is if you want to leave this to your grandkids or your great grandkids in your will you'll be able to do that with this house Not every house in this neighborhood has that advantage,1,14.634
152,16,buyer,Right That's I mean it's actually not really my intention I think I was more attracted by the neighborhood and the ability to potentially rent this out as a sort of investment But you know one thing I was wondering do you know the restaurants when I visited that It didn't seem like they were actually walking distance are they,0,14.634
152,17,seller,Some are it depends we have um a whole variety of um ethnic restaurants in the area Some are walking summer driving So it really depends on your preferences Some of the nicest ones that are within walking distance are like the bistro's um have a lot of varieties some of them offer live entertainment,1,14.634
152,18,buyer,mm interesting And With space ever an issue you know 1846 sq ft is what I'm reading on this briefing here You know it was that it was it's a little a little larger than I was hoping for,0,14.634
152,19,seller,Um was space ever an issue Meaning did we ever feel like we had too much space,1,14.634
152,20,buyer,Right You know it's a lot of stuff like that,0,14.634
152,21,seller,Um It's actually the maintenance I have found it to be surprisingly easy I've only ever owned one house before this and it was charming but something of a nightmare because it was much older and needed a lot of upkeep This one has not been problematic in that same way Um I think one of the biggest advantages because I have a um home business is to have that detached 2.5 car garage and I've not used it for the vehicles I've used it for the business but that in itself could be um with a little bit of uh changing of the of the configuration of it could probably be rented as an in law if you would want to do that,1,14.634
152,22,buyer,"Interesting Well I think I could do 225,000",0,14.634
152,23,seller,Yeah I can't drop the price that low at least Not yet I mean you could come back to me and see if it's still on the market in a month or two I'd like to get it sold but I'm not desperate,1,14.634
152,24,buyer,Yeah month you know a month might be a little while I only have nine minutes and 30 seconds but um Maybe maybe due to 27,0,14.634
152,25,seller,I would need to get it pretty close to 2:40 in order to be able to agree So you could either tell me now what your absolute max price is and I could say yes or no and we could just leave it at that Um Or I could tell you what my absolute minimum price uh would be ahead and thought about that But we could try doing it that way if you like,1,14.634
152,26,buyer,"Yeah I mean I can go with my my absolute max would be 230,000",0,14.634
