conversation_id,source_conversation_id,utterance_id,turn_id,speaker_role,speaker_id,start_time,end_time,duration,text,points_scored,satisfaction,m6_satisfaction,opponent_likeness,m7_likeness,outcome,is_deal,observed_outcome_json,outcome_correction_note,m1_joint_utility,m2_fairness_abs_diff,m3_p2_advantage,m4_high_joint,m5_pareto_efficient
9,utterance_114,utterance_120,7,participant_2,1,33.2,48.4,15.2,"Oh dear, that sounds serious! Well I need food the most because my children eat sooo much and I don't think I packed enough. How about I'll give you all my firewood in exchange for all your food?",20,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
9,utterance_114,utterance_121,8,participant_1,0,48.4,56,7.6,"Would you be down for an arrangement where I get 2 wood, I get 1 food, and 1 water?",17,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
9,utterance_114,utterance_122,9,participant_2,1,56,60.4,4.4,Sure that sounds good! I hope you have a nice trip!,20,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
9,utterance_114,utterance_123,10,participant_1,0,60.4,61.4,1,you too!,17,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
9,utterance_114,utterance_124,11,participant_2,1,61.4,62.4,1,Submit-Deal,20,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
9,utterance_114,utterance_125,12,participant_1,0,62.4,63.4,1,Accept-Deal,17,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,37,3,1,0,1
10,utterance_126,utterance_126,1,participant_2,1,0,1,1,hello!,18,Undecided,2,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_127,2,participant_1,0,1,2,1,Hello.,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_128,3,participant_2,1,2,4.8,2.8,Can i kindly know your preferences please?,18,Undecided,2,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_129,4,participant_1,0,4.8,20,15.2,"Well, I'm kind of low on water, so I'd like to get as much of that as I can. I'd like to go hiking and I don't really have enough water for a long trip. What about you?",18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_130,5,participant_2,1,20,28,8,Ohh nice.I also have the same issue around here.The thirst for water is growing high than ever due to drought,18,Undecided,2,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_131,6,participant_1,0,28,44.8,16.8,"Well, that's a bummer. How are you set for food? While I wouldn't mind a bit more, I'm in pretty good shape there, so I'd be willing to trade it for water. I'd hate to leave without getting a good hike in.",18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_132,7,participant_2,1,44.8,65.6,20.8,"Hun,It's a bit of a fair deal,but due to the condition here i will need a bit more of water though foo cannot be overlooked also for survival but still to survive we take chances.So do you mind me giving you a package of food and u trading 2 pakages of water?.",18,Undecided,2,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_133,8,participant_1,0,65.6,78.8,13.2,"Well, I tell you what, I'd be willing to take 2 packages of water and 2 of firewood and leave the rest to you, including all of the food. How does that sound?🙂",18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_134,9,participant_2,1,78.8,80.4,1.6,ok nice good deal,18,Undecided,2,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_135,10,participant_1,0,80.4,88.4,8,"Well, alright, then, I think we have a deal, nice and easy. It was a pleasure doing business with you.",18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_136,11,participant_2,1,88.4,89.4,1,Submit-Deal,18,Undecided,2,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
10,utterance_126,utterance_137,12,participant_1,0,89.4,90.4,1,Accept-Deal,18,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,0,0,0,0
11,utterance_138,utterance_138,1,participant_1,0,0,4,4,hi how are you are you ready for your trip,19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_139,2,participant_2,1,4,10,6,"I'm ready, I just would like to have a little extra stuff. How about you?",17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_140,3,participant_1,0,10,19.2,9.2,yes I could use some extra food since i am hiking with my kids and they all have a friend that comes along...lol,19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_141,4,participant_2,1,19.2,26.4,7.2,I know how that goes...We are planning on hiking too and we could also use some extra food.,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_142,5,participant_1,0,26.4,31.6,5.2,well I am sure between you and me we will find a way....,19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_143,6,participant_2,1,31.6,43.6,12,"I really need some food, but I could also use extra firewood. It is supposed to be pretty cold at night and we would love to cook up some smores.",17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_144,7,participant_1,0,43.6,52.4,8.8,I hear you we have the same issues well you can have either 2 food or 2 firewood what would you prefer?,19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_145,8,participant_2,1,52.4,58.8,6.4,"I would prefer 2 food. I could give you 1 food, 2 firewood and 2 water?",17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_146,9,participant_1,0,58.8,62,3.2,"that sounds like a good deal to me,",19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_147,10,participant_2,1,62,64.4,2.4,"Okay, that is great. Have fun!",17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_148,11,participant_1,0,64.4,65.4,1,Submit-Deal,19,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
11,utterance_138,utterance_149,12,participant_2,1,65.4,66.4,1,Accept-Deal,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_150,1,participant_1,0,0,4,4,Hi. I'm most interested in water. What's your highest priority?,19,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_151,2,participant_2,1,4,10.8,6.8,I really need water too. I have a young baby and will do a lot of washing.,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_152,3,participant_1,0,10.8,15.2,4.4,Okay. I'm not especially worried about food. What's your lowest priority?,19,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_153,4,participant_2,1,15.2,21.2,6,"I have enough food too. Can I take 2 water, 1 firewood and 2 food?",17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_154,5,participant_1,0,21.2,27.6,6.4,"How about two water, 1 firewood and 1 food, since we both value water the most?",19,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_155,6,participant_2,1,27.6,31.6,4,Is that what you want or what you are offering?,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_156,7,participant_1,0,31.6,39.2,7.6,"That's what I'm offering to you, but I think it's a fair deal, so I'd accept it myself, too.",19,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_157,8,participant_2,1,39.2,40.2,1,Fair enough.,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_158,9,participant_1,0,40.2,44.6,4.4,"If that sounds good, just tell me which bundle you want.",19,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_159,10,participant_2,1,44.6,49.8,5.2,"As you suggested, I will take 2 water 1 food and 1 firewood",17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_160,11,participant_1,0,49.8,50.8,1,Awesome,19,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_161,12,participant_2,1,50.8,51.8,1,Submit-Deal,17,Extremely satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
12,utterance_150,utterance_162,13,participant_1,0,51.8,52.8,1,Accept-Deal,19,Slightly satisfied,1,Undecided,2,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
13,utterance_163,utterance_163,1,participant_2,1,0,3.2,3.2,Hello there...! Are you excited for the camp,23,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_164,2,participant_1,0,3.2,5.6,2.4,"Hey, I am really excited! 🙂",17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_165,3,participant_2,1,5.6,6.6,1,Wow.. Cool,23,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_166,4,participant_1,0,6.6,9,2.4,Are you prepared for the camp?,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_167,5,participant_2,1,9,13,4,Yes A little.. But I would need extra camping items,23,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_168,6,participant_1,0,13,16.6,3.6,"Ok, I do too. What do you really need?",17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_169,7,participant_2,1,16.6,23.4,6.8,"Thanks for asking ..! I will need 3 of food, 3 of water and 2 of firewood..",23,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_170,8,participant_1,0,23.4,28.2,4.8,I really need water though. Are you sure you need that much?,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_171,9,participant_2,1,28.2,33.4,5.2,Yes please ..! My son has respiratory problems I'll definitely need that 😡😡😡,23,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_172,10,participant_1,0,33.4,39.4,6,"If you really need water, then can I have 2 firewood and 3 food then?",17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_173,11,participant_2,1,39.4,47.8,8.4,No I really need food also ...at least I will take 3 food and 2 water and you can take remaining,23,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_174,12,participant_1,0,47.8,53.8,6,"I'll let you take 3 food and 1 water, and I will take the rest.",17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_175,13,participant_2,1,53.8,59.8,6,That sounds not bad...! Though I need at least 1 more water additional to that,23,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_176,14,participant_1,0,59.8,66.6,6.8,"Okay, I will give you 3 food, 2 water, and I will take 1 water, 3 firewood",17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_177,15,participant_2,1,66.6,69.8,3.2,That makes a deal... Thank YOU...!!!! Happy camping!,23,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_178,16,participant_1,0,69.8,70.8,1,Submit-Deal,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
13,utterance_163,utterance_179,17,participant_2,1,70.8,71.8,1,Accept-Deal,23,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_180,1,participant_1,0,0,1,1,n,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_181,2,participant_2,1,1,5.4,4.4,Hello there I was just thinking of the upcoming camping trip.,23,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_182,3,participant_1,0,5.4,14.6,9.2,"I'm sorry about that, accidentally hit that send button lol! I was thinking about it as well. I'm pretty excited. How about you?",17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_183,4,participant_2,1,14.6,20.2,5.6,I was just thinking about the logistics and how to prioritize the various items.,23,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_184,5,participant_1,0,20.2,36.2,16,Same here. I'll go ahead and list some of what I need and you let me know if you will need the same as well. I need some extra water for our camping trip as well as some additional food.,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_185,6,participant_2,1,36.2,51,14.8,That sounds reasonable. I don't particularly need the food because I see that as more of a luxury but I could really use some more water. It's supposed to get really really hot on the weekend. 😮,23,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_186,7,participant_1,0,51,59.8,8.8,I hear that. What do you think of if I take 3 of the food supplies and you can have two waters?,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_187,8,participant_2,1,59.8,80.6,20.8,"That sounds like a fair compromise. I can get food by hunting animals, old school style. That would give you 4 total items. In that case it's only fair if I take all 3 of the firewood. 4 for me and 4 for you sounds like a good deal to me. 🙂",23,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_188,9,participant_1,0,80.6,94.2,13.6,That sounds fair to me! I don't know the first thing about hunting so that would be a relief on me. We took a bunch of blankets so we'll be good on firewood. 🙂,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_189,10,participant_2,1,94.2,105.4,11.2,Yep and I need all 3 firewood because I'm hunting. Meat absolutely needs to be cooked. The same cannot be said about pepperoni pizza and chips for example.,23,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_190,11,participant_1,0,105.4,106.4,1,Submit-Deal,17,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
14,utterance_180,utterance_191,12,participant_2,1,106.4,107.4,1,Accept-Deal,23,Extremely satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,40,6,1,1,0
15,utterance_192,utterance_192,1,participant_2,1,0,8.8,8.8,"Hi. I am looking at possibly taking 3 of the food packages, 2 of the water packages and one of the firewood.",17,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
15,utterance_192,utterance_193,2,participant_1,0,8.8,12.4,3.6,Hi. Why do you need so many food packages?,19,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
15,utterance_192,utterance_194,3,participant_2,1,12.4,28.8,16.4,"Well, I have two teenage boys who will be with me. In normal circumstances they go through a lot of food. While camping, hiking and kayaking I know we will need plenty to keep their energy level high to do everything.🙂",17,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
15,utterance_192,utterance_195,4,participant_1,0,28.8,34.8,6,Well I will definitely need 2 packages of food and 2 of firewood for survival.,19,Slightly satisfied,1,Slightly like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
15,utterance_192,utterance_196,5,participant_2,1,34.8,42.4,7.6,I am definitely ok with giving you two of the firewood!! Why do you need 2 packages of food?,17,Slightly satisfied,1,Extremely like,1,deal,1,deal,deal_or_accept_deal,36,2,0,0,0
