conversation_id,turn_id,speaker_role,speaker_id,start_time,end_time,text,outcome,is_deal
13,3,candidate,0,17.2,24.8,I agree. Now let's talk about how we can agree on other issues. I would like a company car,deal,1
13,4,employer,1,32.4,38,"I can give you a company car, but your working hours will be 9.",deal,1
13,5,candidate,0,43.6,49.2,I agree. Let's proceed to another issue. I am expecting a fast promotion track,deal,1
13,6,employer,1,54.8,59.2,"Yes, that sounds good- but is a 10% pension fun okay?",deal,1
13,7,candidate,0,63.6,68.4,I reject a pension of 10%. I want a pension of 20%,deal,1
13,8,employer,1,73.2,76,I can do a pension of 20%!,deal,1
14,1,candidate,0,0,6.8,"Hello. I would like to discuss the issues of my contract. I want a salary of 120,000",deal,1
14,2,employer,1,6.8,11.6,"Hello there, I would like to counter with a salary of 60,000",deal,1
14,3,candidate,0,16.4,40.4,I agree with the offer about the salary. I would like to continue and discuss another issue. I am expecting a position of project manager I am willing to have a position of project manager,deal,1
14,4,employer,1,40.4,50,"Okay sure. What would you like to discuss about this position? I would like to offer you a salary of 90,000 for this position",deal,1
14,5,candidate,0,50,56,I agree. Let's discuss another issue. I am willing to have a pension of 20%,deal,1
14,6,employer,1,62,63.2,"OK, I agree.",deal,1
14,7,candidate,0,63.2,66,I demand a workday of 8 hours,deal,1
14,8,employer,1,66,70.4,8 hours but I cannot offer you a car with this.,deal,1
14,9,candidate,0,74.8,81.2,I accept the previous offer. Let's proceed to another issue. I demand a fast promotion track,deal,1
14,10,employer,1,87.6,89.2,"OK, fast track promotion.",deal,1
15,1,candidate,0,0,17.6,Hello. I would like to discuss the issues of my contract. I want a position of project manager I would like a position of project manager I am willing to have a position of project manager,deal,1
15,2,employer,1,17.6,21.6,I would like to offer you a position as Programmer.,deal,1
15,3,candidate,0,21.6,30,"I accept programmer position. Now let's talk about how we can agree on other issues. I want a salary of 120,000",deal,1
15,4,employer,1,38.4,42,"I would like to offer you 90,000 for salary.",deal,1
15,5,candidate,0,42,50.8,"I accept 90,000. Now let's talk about how we can agree on other issues. I am willing to have a company car",deal,1
15,6,employer,1,59.6,62.4,I cannot offer you a company car.,deal,1
15,7,candidate,0,62.4,64.8,I would like a company car,deal,1
15,8,employer,1,64.8,68.8,I would like not to offer you a company car.,deal,1
15,9,candidate,0,68.8,75.2,I accept no company car. Let's proceed to another issue. I want a fast promotion track,deal,1
15,10,employer,1,81.6,85.2,I accept your offer of a fast promotion track.,deal,1
15,11,candidate,0,85.2,89.2,I am willing to have a workday of 8 hours,deal,1
15,12,employer,1,89.2,93.6,I would like to offer you a workday of 10 hours.,deal,1
15,13,candidate,0,93.6,95.2,I refuse 10 hours,deal,1
15,14,employer,1,95.2,99.6,I would like to offer you a workday of 9 hours.,deal,1
15,15,candidate,0,99.6,102.8,I disagree about a workday of 9 hours,deal,1
15,16,employer,1,102.8,108.8,"If I offer you a leased car, will you accept a workday of 10 hours?",deal,1
15,17,candidate,0,114.8,122,I refuse. I am expecting a workday of 8 hours and I want no agreement on leased car,deal,1
15,18,employer,1,136.4,140,"All right, I accept your offer of 8 hours.",deal,1
15,19,candidate,0,140,144.4,Let's discuss another issue. I am expecting a pension of 20%,deal,1
15,20,employer,1,144.4,148.8,I would really like you to accept a pension of 10%.,deal,1
15,21,candidate,0,148.8,150.8,I agree with the offer,deal,1
16,1,candidate,0,0,7.2,"Hello. I would like to discuss the issues of my contract. I am expecting a salary of 120,000",deal,1
16,2,employer,1,7.2,13.2,"Hello! I hope we can reach an agreement. Let start will a salary of 60,000.",deal,1
16,3,candidate,0,13.2,21.6,I agree. I would like to continue and discuss another issue. I am willing to have a position of project manager,deal,1
16,4,employer,1,30,35.6,A new hire as a project manager seems a bit much. How about programmer?,deal,1
16,5,candidate,0,41.2,47.2,I accept the previous offer. Let's discuss another issue. I demand a pension of 20%,deal,1
16,6,employer,1,53.2,55.2,I can agree to that.,deal,1
16,7,candidate,0,55.2,58,I demand a workday of 8 hours,deal,1
16,8,employer,1,58,65.2,"We are a busy company, so work hours is longer than average for employees. How about 9 hours?",deal,1
16,9,candidate,0,65.2,68.8,I disagree. I demand a workday of 8 hours,deal,1
16,10,employer,1,72.4,76.4,9 hours is fair. Other employees here work 9 hours.,deal,1
16,11,candidate,0,76.4,80.4,I disagree. I would like a workday of 8 hours,deal,1
16,12,employer,1,84.4,90.4,How about we agree to 8 hours now and re-evaluate this at a later date?,deal,1
16,13,candidate,0,90.4,92.8,I am expecting a company car,deal,1
16,14,employer,1,92.8,97.2,"Sorry, we cannot offer a company car for a new hire.",deal,1
16,15,candidate,0,97.2,99.2,I want a company car,deal,1
16,16,employer,1,99.2,102,That just cannot happen at the moment.,deal,1
16,17,candidate,0,102,104.4,I would like a company car,deal,1
16,18,employer,1,104.4,105.4,Agreed,deal,1
17,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I would like a position of project manager,no_deal,0
17,2,employer,1,7.6,12,I would like you to take the position of a Programmer,no_deal,0
17,3,candidate,0,12,20.8,"I accept programmer position. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",no_deal,0
17,4,employer,1,29.6,37.6,"Would you be willing to accept a salary of 90,000?  I think we can meet in the middle on pay",no_deal,0
17,5,candidate,0,37.6,41.6,"I reject 90,000. I am expecting a salary of 120,000",no_deal,0
17,6,employer,1,45.6,53.6,90000 is really the highest I can go.  Maybe we can come back to that topic later in the negotiation,no_deal,0
17,7,candidate,0,53.6,57.6,I am willing to have a workday of 8 hours,no_deal,0
17,8,employer,1,57.6,68,"I would recommend a 10 hour workday, but would be willing to reduce it to 9 hours if you are willing to accept the 90,000 salary",no_deal,0
17,9,candidate,0,78.4,86,"I refuse. I want a workday of 8 hours and I am willing to have a salary of 120,000",no_deal,0
17,10,employer,1,101.2,107.6,I dont believe we are going to come to an agreement if you have no flexibility,no_deal,0
17,11,candidate,0,107.6,117.6,I am willing to have a workday of 9 hours. But I must change our previous agreement. I would like a position of project manager,no_deal,0
17,12,employer,1,127.6,136.8,I think I am going to opt out at this time and try to find another candidate.  You are simply being too demanding,no_deal,0
18,1,candidate,0,0,6.8,"Hello. I would like to discuss the issues of my contract. I demand a salary of 120,000",no_deal,0
18,2,employer,1,6.8,9.2,Good Morning! Please review this offer.,no_deal,0
18,3,candidate,0,11.6,15.2,"I am willing to have a salary of 120,000",no_deal,0
18,4,employer,1,15.2,16.8,That is really steep,no_deal,0
18,5,candidate,0,16.8,20.4,"I am willing to have a salary of 90,000",no_deal,0
18,6,employer,1,20.4,22,Our ad posted 60K,no_deal,0
18,7,candidate,0,22,24.4,"I want a salary of 90,000",no_deal,0
18,8,employer,1,24.4,27.2,"What about other benefits, like working hours",no_deal,0
18,9,candidate,0,27.2,30.4,I would like a workday of 8 hours,no_deal,0
18,10,employer,1,30.4,39.6,Good to know. Are you looking to stay for the long or short term? Promotions could happen quickly if you work with us,no_deal,0
18,11,candidate,0,39.6,44.8,I would like a fast promotion track I want a fast promotion track,no_deal,0
18,12,employer,1,44.8,45.8,Done.,no_deal,0
18,13,candidate,0,45.8,48.6,"I am expecting a salary of 90,000",no_deal,0
18,14,employer,1,48.6,51,"All right, I could do 60K",no_deal,0
18,15,candidate,0,51,59.8,I accept the previous offer. I would like to continue and discuss another issue. I am expecting a position of project manager,no_deal,0
18,16,employer,1,68.6,73,I can't say that is a good place to start out,no_deal,0
18,17,candidate,0,73,75.8,I demand a position of team manager,no_deal,0
18,18,employer,1,75.8,77.4,what about team manager?,no_deal,0
18,19,candidate,0,77.4,79.8,I demand a pension of 20%,no_deal,0
18,20,employer,1,79.8,83,"Everyone else has 10%, I can't play favorites",no_deal,0
18,21,candidate,0,86.2,93.4,I accept the previous offer. I would like to move on. I demand a workday of 8 hours,no_deal,0
18,22,employer,1,100.6,106.6,"Hold on now, you're new and need to show your skills. Let's do 10 hours",no_deal,0
18,23,candidate,0,106.6,113,I reject the offer about the working hours. I am expecting a workday of 8 hours,no_deal,0
18,24,employer,1,119.4,123,Le'ts meet in the middle and say 9 hours,no_deal,0
18,25,candidate,0,123,129.4,I reject the offer about the working hours. I am expecting a workday of 8 hours,no_deal,0
18,26,employer,1,135.8,139.4,I'll do the slow promotion track with 9 hours,no_deal,0
18,27,candidate,0,143,150.6,I disagree with the offer. I demand a workday of 8 hours and I want a fast promotion track,no_deal,0
18,28,employer,1,165.8,166.8,all right,no_deal,0
18,29,candidate,0,166.8,170,I am willing to have a company car,no_deal,0
18,30,employer,1,170,171,no car,no_deal,0
18,31,candidate,0,171,176.6,I am expecting a company car I am willing to have a company car,no_deal,0
18,32,employer,1,176.6,177.8,no leased car,no_deal,0
18,33,candidate,0,177.8,181.8,I reject the previous offer. I demand a company car,no_deal,0
18,34,employer,1,185.8,188.2,will you work 10 hour days,no_deal,0
18,35,candidate,0,188.2,190.2,I disagree with the offer,no_deal,0
18,36,employer,1,190.2,194.6,I'll do the leased car if you work 10 hour days,no_deal,0
18,37,candidate,0,199,201,I reject the previous offer,no_deal,0
18,38,employer,1,201,205,Work with me please 10 hours justifies a leased car,no_deal,0
18,39,candidate,0,209,211,I disagree with the offer,no_deal,0
18,40,employer,1,211,215.8,Work 10 hours and we'll set you up with a leased car,no_deal,0
18,41,candidate,0,220.6,221.6,I disagree,no_deal,0
19,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I would like a position of project manager,deal,1
19,2,employer,1,7.6,9.2,I agree to that,deal,1
19,3,candidate,0,9.2,12,"I am expecting a salary of 120,000",deal,1
19,4,employer,1,12,14,I could agree to 90000,deal,1
19,5,candidate,0,14,34.4,"I agree with a salary of 90,000. Now let's talk about how we can agree on other issues. I demand a company car I want a company car",deal,1
19,6,employer,1,34.4,39.6,I can agree to that if you can agree to 9 working hours,deal,1
19,7,candidate,0,39.6,46.4,I reject a workday of 9 hours. I am willing to have a workday of 8 hours,deal,1
19,8,employer,1,53.2,57.6,Okay I will agree to a work day of 8 hours,deal,1
19,9,candidate,0,57.6,60.8,I am willing to have a company car,deal,1
19,10,employer,1,60.8,63.6,Okay I agree to the company car,deal,1
19,11,candidate,0,63.6,66,I demand a fast promotion track,deal,1
19,12,employer,1,66,68,I agree to that demand,deal,1
19,13,candidate,0,68,70.4,I want a pension of 20%,deal,1
19,14,employer,1,70.4,72.4,I will agree to that,deal,1
20,1,candidate,0,0,7.6,Hello. I would like to discuss the issues of my contract. I am expecting a position of project manager,deal,1
20,2,employer,1,7.6,9.6,How about team manager instead?,deal,1
20,3,candidate,0,9.6,20,"I agree with a position of team manager. Now let's talk about how we can agree on other issues. I am expecting a salary of 120,000",deal,1
20,4,employer,1,30.4,35.6,"I'm afraid I can't do that. I can start you out at 90,000.",deal,1
20,5,candidate,0,40.8,44.8,"I reject 90,000. I am expecting a salary of 120,000",deal,1
20,6,employer,1,48.8,50.8,"I can't give you 120,000.",deal,1
20,7,candidate,0,50.8,54.8,I am willing to have a position of team manager,deal,1
20,8,employer,1,54.8,58.8,"I'll give you 90,000 and an 8 hour work day.",deal,1
20,9,candidate,0,62.8,69.6,"I disagree. I want a workday of 9 hours and I would like a salary of 120,000",deal,1
20,10,employer,1,83.2,90,"I can only give you a salary of 90,000. I'll put you on the fast promotion track.",deal,1
20,11,candidate,0,96.8,97.8,I disagree,deal,1
20,12,employer,1,97.8,102.6,"I'll give you a leased car if you take a 90,000 salary",deal,1
20,13,candidate,0,107.4,129,"I refuse. I want a salary of 120,000 and I demand no agreement on leased car I want a salary of 120,000",deal,1
20,14,employer,1,129,131.8,"You can't have a slary of 120,000",deal,1
20,15,candidate,0,131.8,139.8,"I want a salary of 90,000. But I must change our previous agreement. I demand a position of project manager",deal,1
20,16,employer,1,147.8,148.8,fine,deal,1
20,17,candidate,0,148.8,150.8,I demand a company car,deal,1
20,18,employer,1,150.8,156,You can't have a car but you can have a 10% pension fund,deal,1
20,19,candidate,0,161.2,181.2,I disagree. I am expecting a pension of 20% and I demand a company car I demand a company car,deal,1
20,20,employer,1,181.2,188.8,"Why do you need a car? I'm sure your car is perfectly fine, our cars aren't that great anyways",deal,1
20,21,candidate,0,188.8,192.8,I am willing to have no agreement on leased car,deal,1
20,22,employer,1,192.8,193.8,Ok,deal,1
20,23,candidate,0,193.8,196.6,I am expecting a fast promotion track,deal,1
20,24,employer,1,196.6,197.6,Sure,deal,1
20,25,candidate,0,197.6,200.8,I am expecting a workday of 8 hours,deal,1
20,26,employer,1,200.8,202.8,You wanted 9 hours before,deal,1
20,27,candidate,0,202.8,208.8,I disagree about a workday of 9 hours. I demand a workday of 8 hours,deal,1
20,28,employer,1,214.8,217.2,i'll accept you working 10 hours,deal,1
20,29,candidate,0,217.2,221.6,I reject 10 hours. I demand a workday of 8 hours,deal,1
20,30,employer,1,226,230.4,you can be a project manager if you work 9 hours,deal,1
