conversation_id,turn_id,speaker_role,speaker_id,start_time,end_time,duration,text,outcome
19,10,participant_1,0,143.8,199,55.2,I agree with you that campfires are awesome and I do find them to be be quite useful. I'm not as early of a riser as you are unfortunately! 🙂 I'm willing to accept your offer on food as long as you could please consider my needs for water. I am a very active hiker. While I don't need much food for my hikes I do require a lot of water. I once went on a hiking trip when I was new to the activity and ran out of water. I got lost and almost dehydrated! Ever since then it's been very important to me to have as much water as possible. What would it take in order for me to get as much water as possible keeping in mind that I'm willing to give you 3 food.,no_deal
19,11,participant_2,1,199,226.2,27.2,Thank you for the food and I understand we do have to think about water being by far the most important thing in life since it bascially is right 🙂 and well how about then we go do two waters for you and one wood then so then we can have that wood for just in case and we can all be happy ?? thanks for your understanding,no_deal
19,12,participant_1,0,226.2,286.2,60,"Yes. Water is the most important thing in life. Thank you for offering me two waters and one wood. However, this would mean that you would be receiving 3 food, 1 water, and 2 wood. That seems too unbalanced to me. It's important for me to also let you know that wood is very crucial for me. When I was a newbie I didn't bring any wood because I figured I'm fine since I'm not scared of the dark. That night a bear snuck on me when I was sleeping. Thankfully I was able to scare it away with noise. However, ever since then I've brought a lot of wood with me so no bears can sneak up on me. I would like to counter your offer with 3 waters, 2 wood, and 0 food. This means you get 1 wood and 3 food. Does this offer work for you?",no_deal
19,13,participant_2,1,286.2,287.2,1,Walk-Away,no_deal
20,1,participant_2,1,0,1,1,hi there🙂,deal
20,2,participant_1,0,1,8.2,7.2,"Hello, I hope we can reach a good deal. I am in desperate need of firewoood and water",deal
20,3,participant_2,1,8.2,14.2,6,I also need water. You would not believe how much my family and I sweat!,deal
20,4,participant_1,0,14.2,24.2,10,I understand. I am unfortunately sick and need the warmth of the fire and water to take my medication or I will die very soon,deal
20,5,participant_2,1,24.2,29,4.8,"You can have all of the firewood, we just need 1 water",deal
20,6,participant_1,0,29,34.6,5.6,That is fair. Could I also have 1 food so I do not starve,deal
20,7,participant_2,1,34.6,37,2.4,what about your basic food rations?,deal
20,8,participant_1,0,37,41.8,4.8,I am severely malnourished and could use just one more food please,deal
20,9,participant_2,1,41.8,51.4,9.6,"we got kids on this trip, they need food too. also, your basic supplies should keep you fed well enough to not starve/be malnourished",deal
20,10,participant_1,0,51.4,57.8,6.4,I have kids as well who need food. I am just asking for one more food,deal
20,11,participant_2,1,57.8,62.2,4.4,"we've given you all of the firewood, 2 of the waters",deal
20,12,participant_1,0,62.2,67.4,5.2,If you could add just one food I think we have a deal,deal
20,13,participant_2,1,67.4,77.4,10,"you are going to have to toss something back our way, otherwise I will look weak to my family and they will not respect me",deal
20,14,participant_1,0,77.4,78.4,1,Submit-Deal,deal
20,15,participant_2,1,78.4,79.4,1,Accept-Deal,deal
21,1,participant_2,1,0,4.4,4.4,Hello! how are you doing? are you excited to go camping,deal
21,2,participant_1,0,4.4,11.6,7.2,"Yep! Been closed up too long with this Covid-19 stuff.😡Wish it would like the Prez sez ""go away""",deal
21,3,participant_2,1,11.6,14,2.4,"Yeah, it's very sad these days",deal
21,4,participant_1,0,14,24.4,10.4,Then I got here and noticed I didn't pack my cooking sterno and critters go into some of my food☹️Kinda puts a damper on the trip.,deal
21,5,participant_2,1,24.4,34,9.6,"Oh, i see. How about you get 2 food 1 firewood and 1 water. I need the extra firewood to stay warm at night",deal
21,6,participant_1,0,34,44,10,"Yeah, that should work. I brought plenty of water and the critters left that alone. You planning to go out on the trails at all?",deal
21,7,participant_2,1,44,52.4,8.4,"I do have a little hike planned, so the water comes in handy. I am more excited to relax and fish",deal
21,8,participant_1,0,52.4,65.6,13.2,"Well I want to go run the trail, but like to check it out first. Perhaps we could walk one together. perhaps in a couple moments we could fix the supply situation .",deal
21,9,participant_2,1,65.6,67.6,2,"Yeah, that would be fun.",deal
21,10,participant_1,0,67.6,75.2,7.6,"Well, why dont you propose how to divvy up the packages and we can get on with out camping?",deal
21,11,participant_2,1,75.2,78.8,3.6,"for me. 2 firewood, 1 food and 2 waters",deal
21,12,participant_1,0,78.8,79.8,1,Submit-Deal,deal
21,13,participant_2,1,79.8,80.8,1,Accept-Deal,deal
22,1,participant_1,0,0,6.8,6.8,"Hello, i will offer you as much food as you want for all of your fire wood.",deal
22,2,participant_2,1,6.8,8.4,1.6,"Hello, how are you?",deal
22,3,participant_1,0,8.4,10.4,2,Im good how are you?,deal
22,4,participant_2,1,10.4,12,1.6,"I'm doing great, thanks.",deal
22,5,participant_1,0,12,16.8,4.8,How many of each supply would you like? what is your favorite?,deal
22,6,participant_2,1,16.8,27.6,10.8,"I am flexible, but I would prefer some food and firewood. I have a large family to feed and all of my food needs to be cooked.",deal
22,7,participant_1,0,27.6,39.2,11.6,I also would prefer some food but am willing to give 3 fire wood in exchange for 3 water. I suffer from chronic dehydration because I sweat too much.,deal
22,8,participant_2,1,39.2,49.6,10.4,"Excellent, I would love to help you out. We have plenty of water to spare. I'd gladly give you 3 water in exchange for 3 firewood.",deal
22,9,participant_1,0,49.6,60,10.4,"Cool! To show my gratitude, i will give you the extra food. I will have 1 and you will have 2. Is that a good deal?",deal
22,10,participant_2,1,60,69.6,9.6,"Yes, deal! I get 3 firewood, 2 food, 0 water. You get 3 water, 1 food, 0 firewood. Thanks - have a great day!",deal
22,11,participant_1,0,69.6,70.6,1,Submit-Deal,deal
22,12,participant_2,1,70.6,71.6,1,Accept-Deal,deal
23,1,participant_1,0,0,1,1,Hi,deal
23,2,participant_2,1,1,2.6,1.6,Hi how are you,deal
23,3,participant_1,0,2.6,5,2.4,I'm doing great. How about you.?,deal
23,4,participant_2,1,5,6,1,Really good.,deal
23,5,participant_1,0,6,9.2,3.2,Which option you would like to go for?,deal
23,6,participant_2,1,9.2,16.4,7.2,I am most interested in the firewood. How about I take 2 firewood 1 food and 2 water,deal
23,7,participant_1,0,16.4,21.6,5.2,"Okay great. Then I will choose 1 firewood, 2 food and 1 water",deal
23,8,participant_2,1,21.6,24.4,2.8,Sounds like a plan. Thanks a bunch.,deal
23,9,participant_1,0,24.4,27.6,3.2,Okay. then let me confirm that same deal.,deal
23,10,participant_2,1,27.6,30.8,3.2,I'll go ahead and fill it in...Thanks much,deal
23,11,participant_1,0,30.8,31.8,1,Submit-Deal,deal
23,12,participant_2,1,31.8,32.8,1,Accept-Deal,deal
24,1,participant_2,1,0,1,1,Hello there.,deal
24,2,participant_1,0,1,2,1,hi,deal
24,3,participant_2,1,2,11.2,9.2,So I plan to go hiking a lot this trip and I would appreciate a majority of the water and firewood if possible.,deal
24,4,participant_1,0,11.2,18,6.8,I want to go on hiking too. Since I don't go alone I need food and water.,deal
24,5,participant_2,1,18,24.4,6.4,I would be willing to sacrifice the majority of food in exchange for water and firewood.,deal
24,6,participant_1,0,24.4,33.6,9.2,This offer is good for me but I need some water too. Can we share the water and have all the firewood? 🙂,deal
24,7,participant_2,1,33.6,40.4,6.8,"No, I offer you 3 food, and 1 water. I would like 2 water and 3 firewood.",deal
24,8,participant_1,0,40.4,47.6,7.2,Well this is perfect for me. I agree with 3 food and 1 water. Do you also agree?🙂,deal
24,9,participant_2,1,47.6,52.4,4.8,"Sure that sounds fair to me, we both get what we need.🙂",deal
24,10,participant_1,0,52.4,56.4,4,Then is a deal! Hope you have a good trip!,deal
24,11,participant_2,1,56.4,57.4,1,Submit-Deal,deal
24,12,participant_1,0,57.4,58.4,1,Accept-Deal,deal
25,1,participant_1,0,0,16.4,16.4,"I would like to ask for 3 firewood, 1 water and 0 food. I will be in an area where no extra wood will be available and I need the wood to cook all the food that I will already have.",deal
25,2,participant_2,1,16.4,33.6,17.2,I understand where you're coming from but I'm afraid that is not acceptable. My family's comfort is my top priority and I will be needing at least 2 firewoods to make sure they are kept warm. I would also request some extra water.,deal
25,3,participant_1,0,33.6,40.8,7.2,I need a minimum of 2 firewood. You can have 2 water. I would now like 2 food.,deal
25,4,participant_2,1,40.8,53.2,12.4,"It seems we both have a big need for firewood. 😮 If you insist on 2 firewood, then I insist on getting 2 water AND 2 food along with 1 firewood.",deal
25,5,participant_1,0,53.2,62.4,9.2,I insist on 2 firewood 🙂. I would be happy to let you have 2 water. Are you sure you need 2 food?,deal
25,6,participant_2,1,62.4,73.2,10.8,Yes. If I'm letting you have more firewood (of which I would like to have more) then I'm going to need more of the other supplies. 🙂,deal
25,7,participant_1,0,73.2,76,2.8,I would be ok with this situation.,deal
25,8,participant_2,1,76,80.4,4.4,"So I would get 2 water, 2 food and 1 firewood?",deal
25,9,participant_1,0,80.4,84,3.6,Yes that is what would work best for me.,deal
25,10,participant_2,1,84,86.8,2.8,Then I think we have a deal.,deal
25,11,participant_1,0,86.8,87.8,1,Submit-Deal,deal
25,12,participant_2,1,87.8,88.8,1,Accept-Deal,deal
26,1,participant_1,0,0,4,4,"Hello, what a great time of year to go camping.",deal
26,2,participant_2,1,4,8.8,4.8,Yes I can't wait! So sick of being stuck at home. 🙂,deal
26,3,participant_1,0,8.8,16,7.2,"It will be nice to get out and explore the great outdoors, even if it is super hot!",deal
26,4,participant_2,1,16,19.6,3.6,I agree. What supplies could you use more of?,deal
26,5,participant_1,0,19.6,24,4.4,"Water for sure, need to stay extra hydrated. How about you?",deal
26,6,participant_2,1,24,35.6,11.6,Haha yup I had a feeling about that one. ;-) Yeah my wife has a bunch of crazy hikes planned so water is a must here too. What else?,deal
26,7,participant_1,0,35.6,44.4,8.8,"Food of course, always snack more when relaxing. Agree on the hiking. Out in the woods, we won't have to wear masks!",deal
26,8,participant_2,1,44.4,61.2,16.8,Well we don't want to make all the bears sick though haha. Okay so let's try this... one of us gets 2 waters with 1 firewood and 1 food. I think that's as close as we'll get to equal. You can choose.,deal
26,9,participant_1,0,61.2,70.4,9.2,"awe, that's true, Now I fell bad for the bears. I'll take 2 waters and 1 food, you can have all the firewood.",deal
26,10,participant_2,1,70.4,72.8,2.4,Okay that sounds great. Have fun!,deal
26,11,participant_1,0,72.8,73.8,1,Submit-Deal,deal
26,12,participant_2,1,73.8,74.8,1,Accept-Deal,deal
27,1,participant_2,1,0,8,8,Ireall would like the water as I forgot to bring it and would not be able to survive without it,deal
27,2,participant_1,0,8,12.8,4.8,I can trade more food but I need a bit more water.,deal
27,3,participant_2,1,12.8,17.6,4.8,"I do need the water as well, I can trade more firewood.",deal
27,4,participant_1,0,17.6,26.4,8.8,No I want need at least two packages of water. I can give you two packages of food and all my firewood.,deal
27,5,participant_2,1,26.4,32.8,6.4,Sorr I can give you 1 water only or I would not have enough for myself.,deal
27,6,participant_1,0,32.8,38.8,6,I can give you more food if you like but I really need the water,deal
27,7,participant_2,1,38.8,48,9.2,"It seems we both need the water so If you want 2 water, I would need all the food and firewood as well.",deal
27,8,participant_1,0,48,58.4,10.4,"How about this I give you 1 package of water, 2 packages of food, and 3 packages of Firewood. You get the majority of my items",deal
27,9,participant_2,1,58.4,62.8,4.4,I guess that could work and seems pretty fair for all.,deal
27,10,participant_1,0,62.8,64.8,2,Ok sounds like deal then.,deal
27,11,participant_2,1,64.8,65.8,1,Submit-Deal,deal
27,12,participant_1,0,65.8,66.8,1,Accept-Deal,deal
28,1,participant_2,1,0,1.6,1.6,"Hey, how are you?",deal
28,2,participant_1,0,1.6,2.8,1.2,"Hello, i'm good.",deal
